FID,Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub Location,Spatial_Re,Facility Type,Agency,Latitude,Longitude,GlobalID,x,y
4005,139,MACHAKOS MEDICAL CLINIC,0,EASTERN,MACHAKOS,CENTRAL,MUMBUNI,LOWER KIANDANI,1:50000 MAPS,6,PRIV,-1.515176,37.247723,9642af10-3d81-444e-9a64-3fe133364ecc,4146397.55756891,-168688.283334041
4006,143,MATUU MEDICAL CLINIC,0,EASTERN,MACHAKOS,MATUNGULU,KOMA ROCK,MATUU(MATUNGULU),SUBLOC CENTROID,6,PRIV,-1.236205,37.217137,ea68be6b-d535-4bbb-bbe5-cd7813ea145b,4142992.73962351,-137624.389283619
4007,144,MATUU MODERN CLINIC,0,EASTERN,MACHAKOS,YATTA,MATUU,MATUU(YATTA),SUBLOC CENTROID,6,PRIV,-1.136476,37.550644,bc072335-20cf-43d4-8ab2-69f6588c8b8e,4180118.5690395,-126520.226181897
4008,145,MBIUNI MEDICAL CLINIC,0,EASTERN,MACHAKOS,MWALA,MBIUNI,MBIUNI,1:50000 MAPS,6,PRIV,-1.242343,37.403604,7026f4e9-db57-4fe9-acee-e8283aea50e2,4163750.15111325,-138307.828179309
4009,148,MUNYU CLINIC,0,EASTERN,MACHAKOS,MATUNGULU,KYANZAVI,UAMANI,ILRI VILLAGES,6,PRIV,-1.12,37.302,12b8100e-c4a6-433f-add5-802b436c0b0f,4152439.6455707,-124685.770598093
4010,149,MUTITUNI MEDICAL CLINIC,0,EASTERN,MACHAKOS,KATHIANI,MITABONI,THINU,ILRI VILLAGES,6,PRIV,-1.43,37.27,d89a14f7-0faf-4485-b353-265081a651c7,4148877.42186531,-159203.400981568
4011,151,NZAINI DISP,4706,EASTERN,MACHAKOS,YATTA,MAVOLONI,KISIIKI,ILRI VILLAGES,4,PRIV,-1.07,37.43,f6cd2394-68d7-407c-a920-6b0639cc9fa4,4166688.54039224,-119118.77925781
4012,156,ST. LUKE'S MEDICAL CENTRE LABORATORY SERVICES,0,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,TALA/KITHIMANI,SUBLOC CENTROID,6,PRIV,-1.2552,37.260499,9ddcdf49-f980-46c6-9d10-7f42c33d92d1,4147819.77538328,-139739.402882179
4013,159,TUMAINI MEDICAL CLINIC,0,EASTERN,MACHAKOS,KANGUNDO,KANGUNDO,NDUNDUNE,ILRI MKT CENTRE,6,PRIV,-1.259647,37.355422,bd3b2e18-3192-4485-93d9-dfdf4de78fe7,4158386.55540785,-140234.559895509
4014,161,WAMUNYU MEDICAL CLINIC,0,EASTERN,MACHAKOS,YATHUI,WAMUNYU,KAMBITI(MACHAKOS),ILRI MKT CENTRE,6,PRIV,-1.406159,37.562945,f8c43427-3235-4382-b66e-3c5ebdacefe7,4181487.91009575,-156548.619903963
4015,92,AFYA BORA MEDICAL CLINIC,0,EASTERN,MAKUENI,KATHONZWENI,KATHONZWENI,ITUKA,GPS,6,PRIV,-1.91084,37.7294,05d9ab85-330d-4fde-80b5-8eaa16d559f2,4200017.59593574,-212753.178652222
4016,0,AFYA MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,GPS,6,PRIV,-2.52052,38.0284,69d9ab36-3aea-482b-8a5f-82288dff431e,4233302.12368293,-280673.54602658
4017,93,ALLIANCE HEALTH SERVICES,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.2761,37.8181,fc61a22a-0da4-439d-82cf-753aedfbd97e,4209891.63476911,-253440.96140465
4018,94,AMANI HEALTH AND FP CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,GPS,6,PRIV,-2.59146,38.0756,86c4e12a-34bb-4fff-a93e-a56ee39afc9e,4238556.40364837,-288578.41561223
4019,95,BARAZANI MEDICAL CENTRE,0,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,KATANI(MAKUENI),GPS,6,PRIV,-1.94368,37.437,501efc2a-6516-4483-abf9-ac6f23556482,4167467.77682779,-216410.97989446
4020,96,BECCA MEDICARE CLINIC,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,6,PRIV,-1.77996,37.6264,6464dd8d-5c54-4f5e-9921-1319d1a5c85c,4188551.68838403,-198176.120238782
4021,0,DR. DINO KYALO CLINIC,0,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,GPS,6,PRIV,-2.68775,38.1649,12bfb13a-f440-48ec-972e-826f7dc6e4a4,4248497.23417621,-299308.755811758
4022,99,DWA MEDICAL CENTRE,935,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,MASIMBANI,ILRI VILLAGES,6,PRIV,-2.4,38.02,d3131689-0444-439d-be04-5a3a7705c856,4232367.03996027,-267244.940500599
4023,100,EBENEZER MEDICAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),GPS,6,PRIV,-2.01519,37.3762,dbd6a61b-923f-41cc-8374-69f0bc7f1b00,4160699.55178756,-224376.190127443
4024,101,EMALI MEDICAL CLINIC,0,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),GPS,6,PRIV,-2.0761,37.4688,55b6cdb9-41f4-4236-88f6-aebca366cc26,4171007.73663501,-231160.984533687
4025,102,EMALI MEDICARE AND LABS,0,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),GPS,6,PRIV,-2.07891,37.4738,d17d1350-50b4-445b-8da3-8ffa2b4b272f,4171564.33408898,-231473.99804553
4026,103,EMMANUEL'S MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,GPS,6,PRIV,-2.41224,38.1522,f5056c69-50de-4873-a8e0-b12add304f90,4247083.47664314,-268608.693421239
4027,104,EMMANUEL'S MEDICAL CLINIC AND LAB.,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,KATHYAKA,GPS,6,PRIV,-2.32307,38.0138,284bab5c-ec13-426d-a52e-e6348779593e,4231676.85911735,-258673.852155497
4028,105,ENZAI MEDICAL CLINIC,0,EASTERN,MAKUENI,KILOME,MUKAA,MAIANI,GPS,6,PRIV,-1.83887,37.3138,288c3bc2-0513-445a-8171-10716c638281,4153753.21556206,-204737.223192771
4029,106,FAITH HEALTH SERVICES,0,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,GPS,6,PRIV,-1.94416,37.3849,fefeaf5f-28e9-48ba-a411-3326a53b8f83,4161668.03135746,-216464.444018253
4030,107,FAITH MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,NGUUMO,NDOVOINI,GPS,6,PRIV,-2.37701,37.901,4295c6a6-4fc7-4297-8c8a-c73b7a5b7df4,4219120.02055587,-264683.480022156
4031,0,HIGHWAY HEALTHCARE,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),GPS,6,PRIV,-2.40909,37.9658,1cfda981-8671-442c-a624-28ca985f1eff,4226333.52355927,-268257.726425751
4032,108,HIGHWAY MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,NGUUMO,KAUNGUNI,GPS,6,PRIV,-2.3779,37.9011,16f6c0f2-fb69-462e-a4f9-60a66c6f2eec,4219131.15250495,-264782.639722646
4033,109,HURUMA MEDICAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,GPS,6,PRIV,-1.94568,37.3848,fefd2f19-becf-426c-b068-45803941784d,4161656.89940838,-216633.74717726
4034,0,HURUMA MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,GPS,6,PRIV,-2.52122,38.0291,641e5bef-788e-4692-9d9e-93592b2549b5,4233380.04732648,-280751.545152469
4035,110,JACOB MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.27695,37.822,ca442776-2c70-4152-976f-5907cf2a83aa,4210325.7807832,-253535.657710518
4036,111,JAMII MEDICARE CLINIC,0,EASTERN,MAKUENI,KISAU,KISAU,NGONI,GPS,6,PRIV,-1.66148,37.5421,0d8d931f-2576-42a4-80d1-05c9714fbdc1,4179167.45531016,-184981.03450912
4037,0,JEVICE HEALTH CARE,0,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,GPS,6,PRIV,-2.66388,38.1402,eecfcd4e-b3cf-48aa-b8d9-034283b926cf,4245747.64275362,-296648.659163983
4038,0,KAMBU MEDICAL CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,GPS,6,PRIV,-2.59407,38.0762,cbcbe7d1-4a6d-4e56-9425-485f63c83ee9,4238623.19534285,-288869.257220684
4039,112,KASIMBA MEDICAL CLINIC,0,EASTERN,MAKUENI,KILUNGU,KIKOKO,KISEKINI,GPS,6,PRIV,-1.79185,37.3614,04cf2c79-9e10-4da4-8545-c537015ef5c3,4159052.02332382,-199500.352222713
4040,113,KATWANDETO MEDICAL CLINIC,0,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,ILRI MKT CENTRE,6,PRIV,-2.680387,38.166086,3008fba8-cf60-4436-8a3a-eeb4cf63f204,4248629.25909229,-298488.210208315
4041,114,KAYATTA MEDICAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KASIKEU,WATHINI,GPS,6,PRIV,-1.90015,37.36,42a29240-db51-44b6-84d5-b4f2aa60278f,4158896.17603671,-211562.514894443
4042,115,KIBOKO MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,KIBOKO,KAASUVI,GPS,6,PRIV,-2.20742,37.7195,da5dcef2-833f-4e18-8643-2a957cd4c523,4198915.53297689,-245789.682580402
4043,0,KIBWEZI HEALTHCARE,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),GPS,6,PRIV,-2.40764,37.9669,52219f3b-7dd2-42ea-98b0-0f293f255b17,4226455.97499915,-268096.170462643
4044,0,KIBWEZI MEMORIAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),GPS,6,PRIV,-2.40877,37.9639,e54db9cb-0683-4191-b9fd-0e88b376ffaf,4226122.01652677,-268222.072681174
4045,116,KILIMANI MEDICAL CLINIC,0,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,KATANI(MAKUENI),GPS,6,PRIV,-1.94662,37.4225,513cb0c4-30fc-4781-87da-a49a637bba68,4165853.64421129,-216738.447891421
4046,117,KISAU MEDICAL CLINIC,0,EASTERN,MAKUENI,KISAU,KISAU,MANGANI,ILRI VILLAGES,6,PRIV,-1.65,37.57,a9a1befb-9dea-40b4-8506-4f0133e25a9a,4182273.26910329,-183702.5529592
4047,118,KWENYA MEDICAL CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,NZAMBANI,MUTHINGIINI,GPS,6,PRIV,-2.59203,38.074,76db13f4-0d39-4a15-8ebf-85757e10ef1c,4238378.29246311,-288641.932693916
4048,0,KWENYU MEDICAL CENTRE,0,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,GPS,6,PRIV,-2.70457,38.0489,62dfdd11-a124-4d35-a681-67fb831797e7,4235584.17324419,-301183.224634737
4049,119,KWITU MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KINYAMBU,KINYAMBU,GPS,6,PRIV,-2.4779,37.9959,773b1742-5c41-4888-ba3a-cc8b72c4800f,4229684.24023215,-275924.592123041
4050,120,LA NINA MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.27686,37.8192,24b78938-e185-42a6-947e-327e00835ec0,4210014.08620898,-253525.631040194
4051,121,MAIANI MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,GPS,6,PRIV,-2.52222,38.0296,2e26d430-1227-430f-ba6c-891c1fb0c069,4233435.70707188,-280862.972547954
4052,0,MAIANI MEDICAL CLINIC,0,EASTERN,MAKUENI,MATILIKU,KALAMBA,KALAMBA(MAKUENI),GPS,6,PRIV,-1.87517,37.5219,7fdcacf5-2877-4db0-ba51-9c6cba4e34b0,4176918.80159614,-208780.244147265
4053,122,MAKINDU MEDICAL CENTRE,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.2777,37.8215,2c888161-2600-4282-8283-332f0fb4b044,4210270.1210378,-253619.213320902
4054,123,MAKINDU MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),ILRI MKT CENTRE,6,PRIV,-2.279365,37.821777,0ba8f95c-11c4-4d12-aa15-6815d5a60c9e,4210300.95653675,-253804.70693147
4055,124,MAKINDU SIKH HOSPITAL,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,KIU,GPS,5,PRIV,-2.28082,37.8205,8412df46-757d-42aa-a78e-a10cd9b1b0ce,4210158.80154701,-253966.805127183
4056,126,MAMBO CLINIC,0,EASTERN,MAKUENI,MBITINI,MUTYAMBUA,MUTYAMBUA,GPS,6,PRIV,-1.97068,37.4462,b2495ac1-7e32-4bf3-b3d3-5087d631d3bf,4168491.91614308,-219418.360589249
4057,127,MASONGA MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),ILRI MKT CENTRE,6,PRIV,-2.40725,37.966932,49aa5638-b9b3-4f3f-bbe7-a2a9ce12c248,4226459.53722285,-268052.717508806
4058,129,MBOONI MEDICAL SERVICES,0,EASTERN,MAKUENI,MBOONI,MBOONI,NZEVENI,1:50000 MAPS,6,PRIV,-1.63382,37.432895,6c6df924-ccff-48fd-8a56-dff337978888,4167010.81031808,-181900.663779452
4059,130,MBUMBUNI MEDICAL SERVICES,0,EASTERN,MAKUENI,KISAU,KISAU,MUTHWANI(MAKUENI),GPS,6,PRIV,-1.61991,37.5605,2e8a6481-16b1-4a68-a3ad-aef99a533dcf,4181215.73394076,-180351.585245575
4060,131,MEMORIAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,GPS,6,PRIV,-1.94455,37.3854,2d099c6c-333b-41c2-b2f0-94bf49bdac7f,4161723.69110286,-216507.883630031
4061,134,MTITO ANDEI GENERAL MEDICAL CENTRE,0,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,ILRI VILLAGES,6,PRIV,-2.68,38.02,d6f5f6ee-f1c9-4442-80dc-fadaa9afa406,4232367.03996027,-298445.082387832
4062,0,MTITO ANDEI MEDICAL CLINIC,0,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,GPS,6,PRIV,-2.68686,38.1643,65c40ec9-9751-4268-a2c8-2a3b0168a561,4248430.44248173,-299209.572391736
4063,135,MUKIO MEDICAL CLINIC,0,EASTERN,MAKUENI,MBOONI,KITHUNGO,UVUU,ILRI VILLAGES,6,PRIV,-1.68,37.47,72f617c0-7b8c-47ad-82d3-4ef5326aa618,4171141.32002396,-187043.548303811
4064,136,MUSAU MEDICAL CLINIC,0,EASTERN,MAKUENI,MBITINI,EMALI,EMALI(MAKUENI),GPS,6,PRIV,-2.07819,37.4702,6df8b002-1cc8-440e-b45c-ef81dd2be2f4,4171163.58392212,-231393.795242097
4065,137,MUTHEU EDEL MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,MASONGALENI,ULILINZI,GPS,6,PRIV,-2.41098,38.1527,e94c9e9a-1a07-4d6f-858f-df13a230a92b,4247139.13638853,-268468.306525561
4066,138,NDAUNI MEDICAL CLINIC,0,EASTERN,MAKUENI,MBITINI,KAVUTHU,MASUE,GPS,6,PRIV,-2.01044,37.438,acd9bf90-7b2b-44b2-b7c0-82690af4a921,4167579.09631858,-223847.096093025
4067,0,NEEMA MEDICAL CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,KAMBU,KAMBU,GPS,6,PRIV,-2.58462,38.1154,efafa92b-87fe-488f-a87c-41acf7b7b8c8,4242986.91938195,-287816.212861028
4068,0,NEW IVIGONI CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,MTITO-ANDEI,KATHEKANI,GPS,6,PRIV,-2.66496,38.1409,a417bc70-18be-43bf-b467-da472f47394e,4245825.56639717,-296769.014325806
4069,141,NGOKOMI MEDICAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KIOU,KIOU,GPS,6,PRIV,-1.94972,37.3064,b0457ca4-5d2d-4110-be1f-bea634ec2cb1,4152929.45133019,-217083.737894572
4070,142,NUNGUNI NURSING CLINIC,0,EASTERN,MAKUENI,KILUNGU,KIKOKO,KISEKINI,GPS,6,PRIV,-1.79224,37.3617,76565fb3-41a8-49fc-9a8d-ce4692bd9170,4159085.41917105,-199543.78806808
4071,0,NZIU CLINIC,0,EASTERN,MAKUENI,MATILIKU,KALAMBA,NZIU,GPS,6,PRIV,-1.81612,37.5367,183ed024-3e18-47b2-9bbe-a80fb76a2ebb,4178566.33005988,-202203.415995118
4072,143,OUR LADYOF MERCY CLINIC,0,EASTERN,MAKUENI,KISAU,KISAU,MUTHWANI(MAKUENI),GPS,6,PRIV,-1.62143,37.5597,4b676415-689a-4b09-8d5c-3dbf1bd3cf7f,4181126.67834813,-180520.85858482
4073,144,POA AMANI MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.28071,37.8213,563ec6b1-7e1b-4364-b204-556b3ddb80ed,4210247.85713965,-253954.550275044
4074,145,PONYA MEDICAL CLINIC,0,EASTERN,MAKUENI,KISAU,KISAU,MUKIMWANI,GPS,6,PRIV,-1.61789,37.5616,d514df2b-f2ca-4980-895d-604b7c44fa55,4181338.18538063,-180126.630083356
4075,146,PONYA MEDICAL CLINIC &LAB,0,EASTERN,MAKUENI,KATHONZWENI,KATHONZWENI,ITUKA,GPS,6,PRIV,-1.91219,37.7314,33520626-89c7-4ebc-b2c5-883596517ece,4200240.23491733,-212903.543638039
4076,147,PONYA SURGERY,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,6,PRIV,-1.7803,37.6273,d01924ae-2037-4b0c-a6cc-02a3d1ca806e,4188651.87592575,-198213.987140467
4077,148,RAMOGI CHARITY MEDICAL CLINIC,0,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),GPS,6,PRIV,-2.01541,37.3709,d4e0f374-bb35-495a-a10b-a70622abf7b8,4160109.55848635,-224400.695572722
4078,149,SALAMA MEDICAL CLINIC,0,EASTERN,MAKUENI,KILOME,KIIMA-KIU,NGAAMBA,GPS,6,PRIV,-1.84969,37.2571,97e4645e-48cd-4e84-9d9d-7ee9a0228663,4147441.40043408,-205942.324343437
4079,150,SHAMMAH HOSPITAL,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,5,PRIV,-1.78241,37.632,4579b9a6-a042-4581-a593-7479287e4c35,4189175.07753248,-198448.984833619
4080,151,SHIMO HEALTH SERVICES,0,EASTERN,MAKUENI,WOTE,WOTE,UNOA,GPS,6,PRIV,-1.78311,37.6276,90cd06cd-ae33-46ee-80e6-62346b61e693,4188685.27177298,-198526.946213098
4081,152,SMD CLINIC,0,EASTERN,MAKUENI,KASIKEU,KASIKEU,KASIKEU,GPS,6,PRIV,-1.94549,37.3828,4644802e-1647-40a9-acaa-e11ef58e4147,4161434.26042679,-216612.584274045
4082,153,ST LUKES JAMII MEDICAL CLINIC,0,EASTERN,MAKUENI,MTITO ANDEI,NGWATA,MUKANGE,GPS,6,PRIV,-2.52066,38.031,f282c5b2-24c9-4614-a9af-f5463145ace4,4233591.55435899,-280689.1458484
4083,0,ST.  MICHAEL MEDICAL AND FAMILY HEALTH CENTRE,0,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,GPS,6,PRIV,-2.70383,38.0485,8a0d4715-2c93-49e6-8d76-7f83b7e80e94,4235539.64544787,-301100.756376479
4084,0,ST. ALLENS MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KINYAMBU,KINYAMBU,GPS,6,PRIV,-2.48046,37.9959,f676a827-316a-45a6-b9c5-31388e688abb,4229684.24023215,-276209.837007011
4085,154,ST. ANDREW'S MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,KATHYAKA,GPS,6,PRIV,-2.32289,38.0147,60020cfe-0810-4285-9196-84890bc77133,4231777.04665906,-258653.798167164
4086,155,ST. FRANCIS OF ASSISSI,0,EASTERN,MAKUENI,KILOME,KIIMA-KIU,KIIMA-KIU,GPS,6,PRIV,-1.84756,37.2561,2abd3213-12eb-49ff-a10b-17abbf065cd4,4147330.08094329,-205705.090357984
4087,157,ST. MARTIN CLINIC,0,EASTERN,MAKUENI,MAKINDU,KIBOKO,KAASUVI,GPS,6,PRIV,-2.20852,37.7175,cb84679c-9103-41d5-90b8-d2dc5cee4a53,4198692.8939953,-245912.224999827
4088,0,ST. MARTIN'S MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,UTITHI,UTITHI,GPS,6,PRIV,-2.52149,38.0282,a07dc198-e3b7-4ef4-adac-6902371b659d,4233279.85978477,-280781.63054081
4089,0,ST. MICHAEAL'S MEDICAL AND FAMILY HEALTH CARE,0,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,GPS,6,PRIV,-2.68907,38.1651,b43882cb-3e3c-4abb-b0b1-2608f2b309d5,4248519.49807437,-299455.859444311
4090,159,SULEIMAN FARUK MEDICAL CENTRE,0,EASTERN,MAKUENI,MTITO ANDEI,NTHONGONI,MANGELETE,HD MAPS,6,PRIV,-2.68814,38.1493,f348bac7-fc50-4cc9-bb80-d0c2b6c28822,4246760.65011984,-299352.218232089
4091,160,SULTAN HAMUD X-RAY CLINIC,0,EASTERN,MAKUENI,KASIKEU,KIOU,SULTAN HAMUD(MAK),GPS,6,PRIV,-2.01535,37.3716,2f5a5805-326d-4cd9-8eae-7a567ed6f754,4160187.48212991,-224394.012269135
4092,161,TAWA HEALTH CLINIC,0,EASTERN,MAKUENI,KISAU,KITETA,KIAMBWA,1:50000 MAPS,6,PRIV,-1.554955,37.46036,d182a626-093a-44fa-a073-feeb7771ec30,4170068.20013272,-173118.051214648
4093,162,THE ARK HEALTH SERVICES,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.27133,37.827,d6c8d9da-2d76-44bb-8c67-074005c531ba,4210882.37823717,-252909.549052909
4094,163,THE VIGILANT HEALTH CARE,0,EASTERN,MAKUENI,WOTE,WOTE,UNOA,ILRI MKT CENTRE,6,PRIV,-1.800134,37.623435,19f1fd48-ce0e-4a4f-9df5-4bb51549be48,4188221.62609383,-200422.976119451
4095,164,THOME MEDICAL CLINIC,0,EASTERN,MAKUENI,KILUNGU,KIKOKO,KALONGO,ILRI VILLAGES,6,PRIV,-1.8,37.4,c51d6f7f-ccc4-4e65-bc01-400af76c5994,4163348.95566844,-200408.051942955
4096,0,TOWNSHIP MEDICAL CLINIC,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,6,PRIV,-1.77821,37.6267,df23d583-180b-4b14-a0a0-cf344083a9a2,4188585.08423127,-197981.217178778
4097,0,TRINITY MEDICAL CENTRE,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,6,PRIV,-1.77888,37.6264,bbb4476c-c83a-4c26-a53f-a3c53776d289,4188551.68838403,-198055.837185624
4098,165,UMOJA MEDICAL CLINIC,0,EASTERN,MAKUENI,TSAVO WEST,TSAVO WEST,TSAVO WEST N. PARK,GPS,6,PRIV,-2.68877,38.166,4d8e58a5-0154-4818-8445-8c133e1b9da0,4248619.68561609,-299422.426786578
4099,0,"UNIQUE MEDICARE, KATIVANI",0,EASTERN,MAKUENI,MTITO ANDEI,NGWATA,MUKANGE,GPS,6,PRIV,-2.50968,38.0816,8d389955-080f-44e3-b9b4-dce45053035e,4239224.32059313,-279465.679195858
4100,0,USALAMA MEDICAL CLINIC,0,EASTERN,MAKUENI,KILOME,KIIMA-KIU,KIIMA-KIU,GPS,6,PRIV,-1.84998,37.2582,5f210b6e-f4a3-4c7f-9470-2b746b7d5214,4147563.85187395,-205974.623828267
4101,0,VUMILIA MEDICAL CLINIC,0,EASTERN,MAKUENI,KIBWEZI,KIKUMBULYU,MIKUYUNI(MAKUENI),GPS,6,PRIV,-2.40876,37.9661,a84a23f9-b4cd-4e97-bd03-e14f1d101cb5,4226366.91940651,-268220.958501794
4102,166,WALTER MUOKI MEMORIAL CLINIC - KILOME,0,EASTERN,MAKUENI,KILOME,MUKAA,KILOME,GPS,6,PRIV,-1.80604,37.3483,774239f9-d042-4884-9e3d-72417238749f,4157593.73799442,-201080.75472055
4103,167,WAYSIDE MEDICAL CLINIC,0,EASTERN,MAKUENI,MAKINDU,MAKINDU,MANYATTA(MAKUENI),GPS,6,PRIV,-2.27299,37.8254,f0819683-d587-4884-876c-e9001dc0f4b6,4210704.2670519,-253094.484808338
4104,168,WESTVIEW MEDICAL CLINIC,0,EASTERN,MAKUENI,KAITI,KILALA,KILALA(MAKUENI),GPS,6,PRIV,-1.76843,37.5535,2956df4c-1178-4225-99a4-0922f9c74388,4180436.4975052,-196891.990903663
4105,169,WOTE HEALTH CLINIC,0,EASTERN,MAKUENI,WOTE,WOTE,KAMUNYOLO,GPS,6,PRIV,-1.77866,37.6272,55175f25-d379-4c7d-badc-26faf6817fa0,4188640.74397667,-198031.335090834
4106,170,WOTE MEDICAL SERVICES,0,EASTERN,MAKUENI,WOTE,WOTE,UNOA,GPS,6,PRIV,-1.77974,37.6237,dda4bd21-a5e6-4214-927e-d40e1a793a2a,4188251.12575889,-198151.618129646
4107,0,BRAVO MEDICAL CLINIC,0,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,DHMT,6,PRIV,2.331,37.983,cb6410b7-8c97-4f28-8957-298d0d88962d,4228248.21880092,259557.344292022
4108,0,FAMILY CARE MEDICAL CLINIC,0,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,DHMT,6,PRIV,2.331,37.983,c2e12a58-7d2a-480b-9111-19a8107f96ef,4228248.21880092,259557.344292022
4109,0,IS MEDICAL CLINIC,0,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,DHMT,6,PRIV,2.331,37.983,8ba9a792-9f68-4c93-856c-a7b90a5968e1,4228248.21880092,259557.344292022
4110,0,MARSABIT MEDICAL CLINIC,3488,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,DHMT,6,PRIV,2.331,37.983,7a440f72-9e98-485b-b4be-8741a9672c73,4228248.21880092,259557.344292022
4111,60,LUANDA CLINIC,0,NYANZA,SIAYA,UGUNJA,NORTH UHOLO,TINGARE WEST,ILRI MKT CENTRE,6,PRIV,0.26,34.38,b051f16d-4e80-4a80-b5ae-b4139edd016a,3827164.09347275,28943.1669400396
4112,0,MOUNTAIN MEDICAL CLINIC,0,EASTERN,MARSABIT,CENTRAL,MOUNTAIN,MARSABIT TOWNSHIP,DHMT,6,PRIV,2.331,37.983,23e08bf9-ed49-4a94-b3b9-d1a8913b1c49,4228248.21880092,259557.344292022
